,#START#,O,I-neutral,B-neutral,B-positive,I-positive,B-negative,I-negative,#STOP#
Hospital,0,1.12450521770421e-05,0.0020254225450481913,0.0004861054848902212,0.0,0.0007598784194528875,0.0,0.008547008547008548,0
Yishun,0,0.0,0.0008381058807095963,0.0021064571011909583,0.0,0.0,0.001763668430335097,0.0,0
Portugal,0,1.12450521770421e-05,0.0,0.0018634043587458478,0.006352567496029645,0.0,0.005291005291005291,0.0,0
#Jobs,0,0.00043855703490464196,0.0,0.0,0.0,0.0,0.0,0.0,0
Thanks,0,0.00043855703490464196,0.0,0.0,0.0,0.0,0.0,0.0,0
right,0,0.00043855703490464196,0.0,0.0,0.0,0.0,0.0,0.0,0
had,0,0.00043855703490464196,0.0,0.0,0.0,0.0,0.0,0.0,0
pls,0,0.00043855703490464196,0.0,0.0,0.0,0.0,0.0,0.0,0
Sentral,0,0.0,0.0026540019555803883,0.0,0.0,0.0,0.0,0.0,0
We're,0,0.00041606693055055776,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
https://t.co/psP0GzBgZB,0,0.00042731198272759986,0.0,0.0,0.0,0.0,0.0,0.0,0
looking,0,0.00042731198272759986,0.0,0.0,0.0,0.0,0.0,0.0,0
team,0,0.00039357682619647357,6.98421567257997e-05,8.101758081503687e-05,0.0,0.0007598784194528875,0.0,0.0,0
We,0,0.00041606693055055776,0.0,0.0,0.0,0.0,0.0,0.0,0
It's,0,0.00041606693055055776,0.0,0.0,0.0,0.0,0.0,0.0,0
AEON,0,1.12450521770421e-05,0.0,0.0029166329093413272,0.0,0.0,0.0,0.0,0
National,0,5.622526088521051e-05,0.0,0.0025925625860811798,0.0,0.0,0.0,0.0,0
days,0,0.00040482187837351567,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
please,0,0.00041606693055055776,0.0,0.0,0.0,0.0,0.0,0.0,0
What,0,0.00038233177401943147,0.0001396843134515994,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Checkpoint,0,2.24901043540842e-05,0.0023746333286771898,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
St,0,0.00015743073047858942,0.0013270009777901941,0.0002430527424451106,0.0005293806246691371,0.0,0.0,0.0,0
Good,0,0.00040482187837351567,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Ronaldo,0,0.0,0.0,0.0011342461314105161,0.010058231868713605,0.0,0.007054673721340388,0.0,0
into,0,0.00040482187837351567,0.0,0.0,0.0,0.0,0.0,0.0,0
8,0,0.00021365599136379993,0.000907948037435396,8.101758081503687e-05,0.0,0.0022796352583586625,0.0,0.0,0
would,0,0.00040482187837351567,0.0,0.0,0.0,0.0,0.0,0.0,0
friends,0,0.00038233177401943147,0.0,0.0,0.0005293806246691371,0.0007598784194528875,0.0,0.0,0
:),0,0.00040482187837351567,0.0,0.0,0.0,0.0,0.0,0.0,0
bad,0,0.00039357682619647357,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
Nagoya,0,0.0,0.0001396843134515994,0.0027545977477112533,0.0,0.0,0.0,0.0,0
When,0,0.00040482187837351567,0.0,0.0,0.0,0.0,0.0,0.0,0
View,0,0.00028112630442605254,0.0006285794105321972,0.0,0.0,0.0007598784194528875,0.0,0.0,0
world,0,0.00038233177401943147,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
play,0,0.00038233177401943147,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
#hiring,0,0.00039357682619647357,0.0,0.0,0.0,0.0,0.0,0.0,0
feel,0,0.00039357682619647357,0.0,0.0,0.0,0.0,0.0,0.0,0
ever,0,0.00039357682619647357,0.0,0.0,0.0,0.0,0.0,0.0,0
Junction,0,1.12450521770421e-05,0.0015365274479675933,0.0008101758081503687,0.0,0.001519756838905775,0.0,0.0,0
win,0,0.00039357682619647357,0.0,0.0,0.0,0.0,0.0,0.0,0
where,0,0.00038233177401943147,0.0,0.0,0.0,0.0,0.0,0.0,0
thing,0,0.00038233177401943147,0.0,0.0,0.0,0.0,0.0,0.0,0
THE,0,0.0003598416696653472,6.98421567257997e-05,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
;,0,0.00038233177401943147,0.0,0.0,0.0,0.0,0.0,0.0,0
Back,0,0.0003598416696653472,0.0,0.00016203516163007373,0.0,0.0,0.0,0.0,0
baby,0,0.0003485966174883051,0.0,0.0,0.0010587612493382743,0.0,0.001763668430335097,0.0,0
also,0,0.00038233177401943147,0.0,0.0,0.0,0.0,0.0,0.0,0
nice,0,0.00038233177401943147,0.0,0.0,0.0,0.0,0.0,0.0,0
week,0,0.00038233177401943147,0.0,0.0,0.0,0.0,0.0,0.0,0
lol,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
Of,0,0.00011245052177042101,0.0014666852912417936,0.0,0.0,0.001519756838905775,0.0,0.0,0
lunch,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
Boon,0,1.12450521770421e-05,0.0001396843134515994,0.002430527424451106,0.0,0.0,0.0,0.0,0
Who,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
fit,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
More,0,0.0003598416696653472,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Gardens,0,0.0,0.000907948037435396,0.0012962812930405899,0.0010587612493382743,0.001519756838905775,0.0,0.0,0
him,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
say,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
being,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
place,0,0.00033735156531126303,0.0001396843134515994,0.0,0.0,0.0,0.001763668430335097,0.0,0
better,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
la,0,0.0003710867218423894,0.0,0.0,0.0,0.0,0.0,0.0,0
man,0,0.00031486146095717883,0.00020952647017739908,8.101758081503687e-05,0.0,0.0007598784194528875,0.0,0.0,0
Bintan,0,1.12450521770421e-05,0.0012571588210643944,0.0008911933889654055,0.0,0.001519756838905775,0.0,0.004273504273504274,0
Gudang,0,0.0,0.0022349490152255903,0.0,0.0,0.0,0.0,0.0,0
Hall,0,3.3735156531126305e-05,0.001815896074870792,8.101758081503687e-05,0.0,0.001519756838905775,0.0,0.0,0
Home,0,0.00019116588700971574,0.00034921078362899847,0.0005671230657052581,0.0005293806246691371,0.0,0.0,0.008547008547008548,0
watch,0,0.00033735156531126303,6.98421567257997e-05,0.0,0.0,0.0007598784194528875,0.0,0.0,0
fucking,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
Indah,0,1.12450521770421e-05,0.002095264701773991,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
down,0,0.0003485966174883051,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Market,0,1.12450521770421e-05,0.0019555803883223913,0.0,0.0,0.0022796352583586625,0.0,0.0,0
It,0,0.00031486146095717883,0.0001396843134515994,0.0,0.0,0.001519756838905775,0.0,0.0,0
could,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
6,0,0.00024739114789492625,0.0004888950970805978,0.0,0.0,0.001519756838905775,0.0,0.004273504273504274,0
No,0,0.00031486146095717883,6.98421567257997e-05,0.00016203516163007373,0.0,0.0007598784194528875,0.0,0.0,0
singapore,0,2.24901043540842e-05,0.0002793686269031988,0.001782386777930811,0.0005293806246691371,0.0,0.005291005291005291,0.0,0
$,0,0.00033735156531126303,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Nadim,0,0.0,0.002095264701773991,0.0,0.0,0.0007598784194528875,0.0,0.0,0
10,0,0.00025863620007196835,0.0004888950970805978,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
n,0,0.00028112630442605254,0.0002793686269031988,0.00016203516163007373,0.0,0.0,0.0,0.0,0
did,0,0.0003485966174883051,0.0,0.0,0.0,0.0,0.0,0.0,0
Crib,0,0.00010120546959337892,0.0014666852912417936,0.0,0.0005293806246691371,0.0,0.0,0.0,0
Hang,0,0.0,0.0002793686269031988,0.0021064571011909583,0.0005293806246691371,0.0,0.0,0.0,0
wanna,0,0.0003485966174883051,0.0,0.0,0.0,0.0,0.0,0.0,0
Luxi,0,0.0,0.0021651068584997903,0.0,0.0,0.0,0.0,0.0,0
were,0,0.0003485966174883051,0.0,0.0,0.0,0.0,0.0,0.0,0
Can,0,0.00032610651313422093,0.0,0.00016203516163007373,0.0,0.0,0.0,0.0,0
Taman,0,0.0,0.0011873166643385949,0.0010532285505954792,0.0005293806246691371,0.0,0.0,0.0,0
In,0,0.00029237135660309464,0.00020952647017739908,8.101758081503687e-05,0.0,0.0007598784194528875,0.0,0.0,0
already,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
many,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
around,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
supporting,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
☕,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
France,0,2.24901043540842e-05,0.0002793686269031988,0.0013772988738556266,0.0010587612493382743,0.0,0.007054673721340388,0.004273504273504274,0
such,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
Campus,0,3.3735156531126305e-05,0.0018857382315965916,0.0,0.0,0.0,0.0,0.0,0
same,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
JB,0,4.49802087081684e-05,0.00041905294035479815,0.0014583164546706636,0.0,0.001519756838905775,0.0,0.0,0
IS,0,0.00032610651313422093,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Center,0,1.12450521770421e-05,0.0018857382315965916,0.0,0.0,0.001519756838905775,0.0,0.0,0
regram,0,0.00032610651313422093,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
anyone,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
Lagoi,0,0.0,0.000907948037435396,0.0011342461314105161,0.0010587612493382743,0.0007598784194528875,0.0,0.0,0
morning,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
years,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
meet,0,0.00033735156531126303,0.0,0.0,0.0,0.0,0.0,0.0,0
very,0,0.00032610651313422093,0.0,0.0,0.0,0.0,0.0,0.0,0
Lay,0,1.12450521770421e-05,0.0019555803883223913,0.0,0.0,0.0,0.0,0.0,0
damn,0,0.00032610651313422093,0.0,0.0,0.0,0.0,0.0,0.0,0
For,0,0.00026988125224901044,0.00020952647017739908,0.0,0.0,0.001519756838905775,0.0,0.0,0
these,0,0.00032610651313422093,0.0,0.0,0.0,0.0,0.0,0.0,0
Lot,0,0.0,0.0,0.002349509843636069,0.0,0.0,0.0,0.0,0
#IT,0,0.00032610651313422093,0.0,0.0,0.0,0.0,0.0,0.0,0
someone,0,0.00028112630442605254,0.0,8.101758081503687e-05,0.0005293806246691371,0.0,0.003527336860670194,0.0,0
family,0,0.00029237135660309464,0.00020952647017739908,0.0,0.0,0.0,0.0,0.0,0
watching,0,0.00032610651313422093,0.0,0.0,0.0,0.0,0.0,0.0,0
pretty,0,0.00032610651313422093,0.0,0.0,0.0,0.0,0.0,0.0,0
away,0,0.00031486146095717883,0.0,0.0,0.0,0.0,0.0,0.0,0
Morning,0,0.00019116588700971574,0.0,0.0008101758081503687,0.0005293806246691371,0.0,0.0,0.0,0
buy,0,0.00031486146095717883,0.0,0.0,0.0,0.0,0.0,0.0,0
Clementi,0,0.0,0.00034921078362899847,0.001782386777930811,0.0,0.0007598784194528875,0.0,0.0,0
Shoppers,0,0.0,0.0019555803883223913,0.0,0.0,0.0,0.0,0.0,0
BTH,0,0.00011245052177042101,0.0011174745076127951,0.0,0.0005293806246691371,0.0007598784194528875,0.0,0.0,0
Day,0,0.00028112630442605254,0.0001396843134515994,0.0,0.0,0.0007598784194528875,0.0,0.0,0
Court,0,5.622526088521051e-05,0.0016063696046933929,0.0,0.0,0.0,0.0,0.0,0
year,0,0.00030361640878013674,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
McCafé,0,1.12450521770421e-05,0.0011174745076127951,0.0008101758081503687,0.0005293806246691371,0.0,0.0,0.0,0
New,0,0.00010120546959337892,0.00041905294035479815,0.0006481406465202949,0.0010587612493382743,0.0022796352583586625,0.0,0.0,0
hope,0,0.00031486146095717883,0.0,0.0,0.0,0.0,0.0,0.0,0
All,0,0.00029237135660309464,0.0,0.00016203516163007373,0.0,0.0,0.0,0.0,0
keep,0,0.00031486146095717883,0.0,0.0,0.0,0.0,0.0,0.0,0
Coast,0,0.0,0.0016063696046933929,0.0,0.0,0.001519756838905775,0.0,0.008547008547008548,0
any,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
Click,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
tweets,0,0.00025863620007196835,0.0,0.0002430527424451106,0.0005293806246691371,0.0,0.0,0.0,0
because,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
Town,0,0.0,0.0017460539181449923,0.0,0.0,0.0007598784194528875,0.0,0.004273504273504274,0
check,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
ya,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
girl,0,0.00026988125224901044,6.98421567257997e-05,0.0,0.0005293806246691371,0.0007598784194528875,0.0,0.0,0
S,0,0.00016867578265563151,0.0004888950970805978,0.0002430527424451106,0.0005293806246691371,0.0,0.001763668430335097,0.0,0
@fansofchangi,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
friend,0,0.00026988125224901044,0.0,0.0,0.0005293806246691371,0.0,0.001763668430335097,0.004273504273504274,0
long,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
TO,0,0.00029237135660309464,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
:(,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
game,0,0.00028112630442605254,6.98421567257997e-05,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
May,0,0.0001799208348326736,0.00020952647017739908,0.0004861054848902212,0.0,0.0,0.0,0.008547008547008548,0
Bridge,0,2.24901043540842e-05,0.0015365274479675933,0.0,0.0005293806246691371,0.001519756838905775,0.0,0.0,0
coming,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
finally,0,0.00030361640878013674,0.0,0.0,0.0,0.0,0.0,0.0,0
trip,0,0.00029237135660309464,0.0,0.0,0.0,0.0,0.0,0.0,0
everyone,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
trends,0,0.00029237135660309464,0.0,0.0,0.0,0.0,0.0,0.0,0
movie,0,0.00022490104354084203,6.98421567257997e-05,0.00016203516163007373,0.0,0.001519756838905775,0.001763668430335097,0.0,0
r,0,0.00029237135660309464,0.0,0.0,0.0,0.0,0.0,0.0,0
First,0,0.00023614609571788412,0.0001396843134515994,8.101758081503687e-05,0.0005293806246691371,0.0007598784194528875,0.0,0.0,0
looks,0,0.00029237135660309464,0.0,0.0,0.0,0.0,0.0,0.0,0
Tower,0,1.12450521770421e-05,0.0014666852912417936,8.101758081503687e-05,0.0,0.0022796352583586625,0.0,0.0,0
%,0,0.00029237135660309464,0.0,0.0,0.0,0.0,0.0,0.0,0
show,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0
video,0,0.00024739114789492625,0.0,0.00016203516163007373,0.0,0.0,0.003527336860670194,0.0,0
I'll,0,0.00029237135660309464,0.0,0.0,0.0,0.0,0.0,0.0,0
Now,0,0.00025863620007196835,6.98421567257997e-05,8.101758081503687e-05,0.0005293806246691371,0.0,0.0,0.0,0
t,0,0.00029237135660309464,0.0,0.0,0.0,0.0,0.0,0.0,0
E,0,7.871536523929471e-05,0.0008381058807095963,0.00032407032326014747,0.0,0.001519756838905775,0.0,0.0,0
Block,0,6.747031306225261e-05,0.0006285794105321972,0.0007291582273353318,0.0,0.0,0.0,0.004273504273504274,0
thanks,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
start,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
#,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
dont,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
apply,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
coffee,0,0.00021365599136379993,0.0001396843134515994,0.0,0.0010587612493382743,0.001519756838905775,0.0,0.0,0
came,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
Love,0,0.00024739114789492625,0.0001396843134515994,0.0,0.0,0.0007598784194528875,0.0,0.0,0
Why,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
Like,0,0.00028112630442605254,0.0,0.0,0.0,0.0,0.0,0.0,0
July,0,0.00026988125224901044,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
house,0,0.00021365599136379993,0.00034921078362899847,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
GO,0,8.99604174163368e-05,0.0006984215672579969,8.101758081503687e-05,0.0,0.003799392097264438,0.0,0.0,0
T,0,0.00015743073047858942,0.00041905294035479815,0.0002430527424451106,0.0,0.0007598784194528875,0.0,0.0,0
saw,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
haha,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
those,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
left,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
•,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
Toa,0,0.0,0.00034921078362899847,0.0014583164546706636,0.0005293806246691371,0.0,0.0,0.0,0
Universal,0,0.0,0.0,0.0017013691971157741,0.0015881418740074113,0.0,0.0,0.0,0
Starbucks,0,0.0,0.0,0.0019444219395608848,0.0,0.0,0.0,0.0,0
Shop,0,0.0,0.0015365274479675933,0.0,0.0,0.001519756838905775,0.0,0.0,0
via,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
MY,0,0.00025863620007196835,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
give,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
cause,0,0.00026988125224901044,0.0,0.0,0.0,0.0,0.0,0.0,0
Payoh,0,0.0,0.0016063696046933929,0.0,0.0,0.0007598784194528875,0.0,0.0,0
Transit,0,7.871536523929471e-05,0.0011873166643385949,0.0,0.0,0.0,0.0,0.0,0
Last,0,0.00022490104354084203,0.0,0.00016203516163007373,0.0,0.0007598784194528875,0.0,0.0,0
ur,0,0.00025863620007196835,0.0,0.0,0.0,0.0,0.0,0.0,0
SBS,0,3.3735156531126305e-05,0.0,0.0016203516163007373,0.0,0.0,0.0,0.0,0
Sushi,0,0.0,0.00034921078362899847,0.0009722109697804424,0.0026469031233456856,0.0,0.0,0.004273504273504274,0
University,0,0.0,0.0012571588210643944,0.00040508790407518434,0.0,0.0,0.0,0.0,0
shit,0,0.00025863620007196835,0.0,0.0,0.0,0.0,0.0,0.0,0
started,0,0.00025863620007196835,0.0,0.0,0.0,0.0,0.0,0.0,0
C,0,5.622526088521051e-05,0.0011174745076127951,0.0,0.0005293806246691371,0.0007598784194528875,0.0,0.0,0
@cinema21,0,0.00012369557394746312,0.0,0.0008911933889654055,0.0005293806246691371,0.0,0.0,0.0,0
Family,0,0.00010120546959337892,0.000907948037435396,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
God,0,0.00010120546959337892,0.0,0.00040508790407518434,0.0037056643726839597,0.0,0.001763668430335097,0.004273504273504274,0
Republic,0,0.0,0.0002793686269031988,0.0014583164546706636,0.0,0.0,0.0,0.004273504273504274,0
cute,0,0.00025863620007196835,0.0,0.0,0.0,0.0,0.0,0.0,0
big,0,0.00023614609571788412,6.98421567257997e-05,0.0,0.0005293806246691371,0.0,0.0,0.0,0
Opp,0,0.00011245052177042101,0.0007682637239837967,0.00016203516163007373,0.0,0.0,0.0,0.0,0
food,0,0.00021365599136379993,0.0,0.0,0.0005293806246691371,0.0007598784194528875,0.0,0.008547008547008548,0
Great,0,0.00022490104354084203,0.0,0.0002430527424451106,0.0,0.0,0.0,0.0,0
Thai,0,2.24901043540842e-05,0.000907948037435396,0.0004861054848902212,0.0005293806246691371,0.0,0.0,0.004273504273504274,0
old,0,0.00024739114789492625,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Sports,0,3.3735156531126305e-05,0.0012571588210643944,0.0,0.0,0.001519756838905775,0.0,0.0,0
most,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
Ferry,0,3.3735156531126305e-05,0.0012571588210643944,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Studio,0,4.49802087081684e-05,0.000907948037435396,0.00032407032326014747,0.0005293806246691371,0.0,0.0,0.0,0
heart,0,0.00023614609571788412,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
SINGAPORE,0,4.49802087081684e-05,0.00034921078362899847,0.0008101758081503687,0.0005293806246691371,0.0,0.003527336860670194,0.0,0
that's,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
HAHAHA,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
tonight,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
sia,0,0.00023614609571788412,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
@ChangiAirport,0,5.622526088521051e-05,0.0001396843134515994,0.0011342461314105161,0.0005293806246691371,0.0,0.0,0.0,0
To,0,0.00023614609571788412,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
He,0,0.00022490104354084203,0.0,8.101758081503687e-05,0.0,0.0007598784194528875,0.0,0.0,0
Not,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
fuck,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
SO,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
said,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
♫,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
How,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
myself,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
near,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
Indonesia,0,0.0,0.0008381058807095963,0.0008101758081503687,0.0,0.0,0.0,0.0,0
dinner,0,0.00023614609571788412,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
Museum,0,1.12450521770421e-05,0.0012571588210643944,0.0,0.0,0.0022796352583586625,0.0,0.0,0
@KilangBateri,0,7.871536523929471e-05,0.0,0.0011342461314105161,0.0005293806246691371,0.0,0.0,0.0,0
stop,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
thank,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
things,0,0.00022490104354084203,0.0,8.101758081503687e-05,0.0,0.0,0.001763668430335097,0.0,0
Suntec,0,1.12450521770421e-05,0.00020952647017739908,0.0013772988738556266,0.0005293806246691371,0.0,0.0,0.0,0
Join,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
Lunch,0,0.00023614609571788412,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
photos,0,0.00022490104354084203,0.0,0.0,0.0010587612493382743,0.0,0.0,0.0,0
actually,0,0.00024739114789492625,0.0,0.0,0.0,0.0,0.0,0.0,0
real,0,0.00022490104354084203,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
use,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
Studios,0,0.0,0.0012571588210643944,0.0,0.0,0.0022796352583586625,0.0,0.0,0
catch,0,0.00022490104354084203,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Oh,0,0.00021365599136379993,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.004273504273504274,0
China,0,2.24901043540842e-05,0.0002793686269031988,0.0007291582273353318,0.0,0.0,0.010582010582010581,0.0,0
details,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
put,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
Kaplan,0,0.0,0.0,0.0017013691971157741,0.0,0.0,0.0,0.0,0
might,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
class,0,0.00020241093918675783,6.98421567257997e-05,0.0,0.0010587612493382743,0.0,0.0,0.0,0
ice,0,0.00019116588700971574,6.98421567257997e-05,0.0,0.0005293806246691371,0.001519756838905775,0.0,0.0,0
eat,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
didn't,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
bro,0,0.00019116588700971574,6.98421567257997e-05,0.00016203516163007373,0.0005293806246691371,0.0,0.0,0.0,0
everything,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
abt,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
Drive,0,7.871536523929471e-05,0.0009777901941611957,0.0,0.0,0.0,0.0,0.0,0
view,0,0.00022490104354084203,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
find,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
playing,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
Interested,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
face,0,0.00021365599136379993,0.0,0.0,0.0,0.0007598784194528875,0.001763668430335097,0.0,0
fun,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
part,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
having,0,0.00023614609571788412,0.0,0.0,0.0,0.0,0.0,0.0,0
Golden,0,1.12450521770421e-05,0.0,0.0015393340354857004,0.0005293806246691371,0.0,0.0,0.0,0
Raffles,0,0.0,0.00020952647017739908,0.0013772988738556266,0.0005293806246691371,0.0,0.0,0.0,0
King,0,3.3735156531126305e-05,0.0008381058807095963,0.00016203516163007373,0.0,0.00303951367781155,0.0,0.0,0
song,0,0.0001799208348326736,6.98421567257997e-05,8.101758081503687e-05,0.0,0.0,0.003527336860670194,0.004273504273504274,0
White,0,4.49802087081684e-05,0.00041905294035479815,0.0008911933889654055,0.0,0.0,0.0,0.0,0
live,0,0.00019116588700971574,0.00020952647017739908,0.0,0.0,0.0007598784194528875,0.0,0.0,0
Avenue,0,8.99604174163368e-05,0.000907948037435396,0.0,0.0,0.0,0.0,0.0,0
makes,0,0.00022490104354084203,0.0,0.0,0.0,0.0,0.0,0.0,0
getting,0,0.00022490104354084203,0.0,0.0,0.0,0.0,0.0,0.0,0
every,0,0.00022490104354084203,0.0,0.0,0.0,0.0,0.0,0.0,0
J,0,7.871536523929471e-05,0.0006984215672579969,0.0,0.0,0.001519756838905775,0.001763668430335097,0.0,0
