,#START#,O,I-neutral,B-neutral,I-positive,B-positive,B-negative,I-negative,#STOP#
一样,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
公主,0,0.0003598416696653472,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
‼,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
哈哈,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
⃣,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
青云,0,0.0002446923353724361,0.0009454774661203908,0.00035075412136092597,0.004819277108433735,0.0,0.0,0.0,0
美丽,0,0.0003742353364519611,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
披风,0,0.0003742353364519611,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
嘻嘻,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
每天,0,0.0003742353364519611,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
呀,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
最近,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
SNH48,0,0.0002878733357322778,0.0006303183107469272,0.0,0.004016064257028112,0.0,0.0,0.0,0
相信,0,0.0003742353364519611,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
星星,0,0.000388629003238575,0.0,0.0,0.0,0.0,0.0,0.0,0
带,0,0.0003742353364519611,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
活动,0,0.0003454480028787334,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
日本,0,0.00015833033465275279,0.0003151591553734636,0.004559803577692038,0.0,0.0,0.004016064257028112,0.0,0
亚洲,0,0.0001439366678661389,0.003151591553734636,0.00175377060680463,0.0008032128514056225,0.0,0.0,0.0,0
志,0,0.00023029866858582224,0.0012606366214938543,0.0,0.004819277108433735,0.0,0.0,0.0,0
_,0,0.00033105433609211947,0.0009454774661203908,0.0,0.0,0.0,0.0,0.0,0
哈哈哈,0,0.0003742353364519611,0.0,0.0,0.0,0.0,0.0,0.0,0
爱情,0,0.00031666066930550557,0.0012606366214938543,0.0,0.0,0.0,0.0,0.0,0
或,0,0.0003742353364519611,0.0,0.0,0.0,0.0,0.0,0.0,0
文章,0,0.0003598416696653472,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
巨人,0,8.636200071968334e-05,0.0,0.0,0.01606425702811245,0.0,0.0,0.0,0
发布,0,0.0003742353364519611,0.0,0.0,0.0,0.0,0.0,0.0,0
Z,0,0.00020151133501259446,0.0025212732429877086,0.0,0.00321285140562249,0.0,0.0,0.0,0
永远,0,0.0003742353364519611,0.0,0.0,0.0,0.0,0.0,0.0,0
应该,0,0.0003742353364519611,0.0,0.0,0.0,0.0,0.0,0.0,0
为了,0,0.0003742353364519611,0.0,0.0,0.0,0.0,0.0,0.0,0
至,0,0.0003742353364519611,0.0,0.0,0.0,0.0,0.0,0.0,0
感谢,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
试试,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
一种,0,0.00033105433609211947,0.0,0.0,0.0008032128514056225,0.0,0.0,0.007936507936507936,0
设计,0,0.0003454480028787334,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
前,0,0.00033105433609211947,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
好好,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
福利,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
只,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
真是,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
而且,0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,0
路,0,0.00021590500179920834,0.0028364323983611725,0.0,0.0008032128514056225,0.0,0.0,0.0,0
美国,0,0.00010075566750629723,0.0,0.004910557699052964,0.0,0.0018298261665141812,0.008032128514056224,0.0,0
还要,0,0.00033105433609211947,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
生日快乐,0,0.0003454480028787334,0.0,0.0,0.0,0.0,0.0,0.0,0
视频,0,0.0002878733357322778,0.0006303183107469272,0.0007015082427218519,0.0,0.0,0.0,0.0,0
故事,0,0.00033105433609211947,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
歌曲,0,0.0003454480028787334,0.0,0.0,0.0,0.0,0.0,0.0,0
期待,0,0.0003454480028787334,0.0,0.0,0.0,0.0,0.0,0.0,0
SNH,0,1.439366678661389e-05,0.0,0.002104524728165556,0.0,0.01555352241537054,0.0,0.0,0
当,0,0.0003454480028787334,0.0,0.0,0.0,0.0,0.0,0.0,0
式,0,0.00025908600215905,0.0003151591553734636,0.0007015082427218519,0.001606425702811245,0.0009149130832570906,0.0,0.0,0
别人,0,0.00033105433609211947,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
可怜,0,0.0003454480028787334,0.0,0.0,0.0,0.0,0.0,0.0,0
叫,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
刚刚,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
所,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
歌,0,0.00025908600215905,0.0009454774661203908,0.00035075412136092597,0.0,0.0,0.004016064257028112,0.0,0
明天,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
升,0,0.00030226700251889167,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
我要,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
掏空,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
..,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
梦,0,0.00021590500179920834,0.0018909549322407816,0.0,0.0008032128514056225,0.0,0.004016064257028112,0.0,0
只有,0,0.00031666066930550557,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
馋嘴,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
二哈,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
他们,0,0.00030226700251889167,0.0,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.0,0
其实,0,0.00033105433609211947,0.0,0.0,0.0,0.0,0.0,0.0,0
第,0,0.00030226700251889167,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
弗利,0,0.000129543001079525,0.002206114087614245,0.0007015082427218519,0.001606425702811245,0.0018298261665141812,0.0,0.0,0
季,0,0.0001727240014393667,0.002206114087614245,0.0,0.0024096385542168677,0.0,0.0,0.0,0
榜上,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
成就,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
那些,0,0.0002878733357322778,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
每,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
感受,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
位于,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
韩国,0,7.196833393306946e-05,0.002206114087614245,0.0028060329708874078,0.001606425702811245,0.0,0.0,0.0,0
如何,0,0.0002878733357322778,0.0003151591553734636,0.00035075412136092597,0.0,0.0,0.0,0.0,0
耶,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
高,0,0.00023029866858582224,0.0009454774661203908,0.001052262364082778,0.0,0.0,0.0,0.0,0
以后,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
复活,0,0.00018711766822598056,0.002206114087614245,0.0,0.001606425702811245,0.0,0.0,0.0,0
0,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
作为,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
1021,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
这部,0,0.00031666066930550557,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
米,0,0.0002734796689456639,0.0003151591553734636,0.00035075412136092597,0.0,0.0,0.0,0.0,0
马,0,8.636200071968334e-05,0.0009454774661203908,0.00035075412136092597,0.00642570281124498,0.0027447392497712718,0.0,0.0,0
卡片,0,0.00023029866858582224,0.0012606366214938543,0.0,0.0008032128514056225,0.0,0.0,0.0,0
噢,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
券,0,0.0002446923353724361,0.0009454774661203908,0.0,0.0008032128514056225,0.0,0.0,0.0,0
粉丝,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
加入,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
所有,0,0.0002878733357322778,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
女神,0,0.0002734796689456639,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
20,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
打榜,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
疯狂,0,0.00021590500179920834,0.0009454774661203908,0.0007015082427218519,0.0,0.0009149130832570906,0.0,0.0,0
内地,0,0.00023029866858582224,0.001575795776867318,0.0,0.0,0.0,0.0,0.0,0
一款,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
阿里,0,2.878733357322778e-05,0.0009454774661203908,0.00526131182041389,0.0,0.0009149130832570906,0.0,0.0,0
脸,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
投票,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
13,0,0.0002878733357322778,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
need,0,8.636200071968334e-05,0.0028364323983611725,0.0,0.004819277108433735,0.0,0.0,0.0,0
U,0,8.636200071968334e-05,0.0028364323983611725,0.0,0.004819277108433735,0.0,0.0,0.0,0
what,0,0.00010075566750629723,0.0006303183107469272,0.002455278849526482,0.0,0.004574565416285453,0.0,0.0,0
现金,0,0.00023029866858582224,0.0006303183107469272,0.0007015082427218519,0.0,0.0009149130832570906,0.0,0.0,0
一天,0,0.00030226700251889167,0.0,0.0,0.0,0.0,0.0,0.0,0
款,0,0.0002446923353724361,0.0006303183107469272,0.0,0.0008032128514056225,0.0,0.0,0.0,0
这些,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
版,0,0.00023029866858582224,0.0006303183107469272,0.0,0.001606425702811245,0.0,0.0,0.0,0
以前,0,0.0002734796689456639,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
倒入,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
15,0,0.0002734796689456639,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
拜拜,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
可是,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
◔,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
之前,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
̯,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
旅游,0,0.00025908600215905,0.0,0.0,0.001606425702811245,0.0,0.0,0.0,0
٩,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
为什么,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
公里,0,0.0002734796689456639,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
全文,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
作品,0,0.0002734796689456639,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
۶,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
越来越,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
水,0,0.00015833033465275279,0.001575795776867318,0.00035075412136092597,0.0024096385542168677,0.0,0.0,0.0,0
车型,0,0.00025908600215905,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
事,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
最大,0,0.0002734796689456639,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
今年,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
能够,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
见,0,0.0002878733357322778,0.0,0.0,0.0,0.0,0.0,0.0,0
孩子,0,0.0002446923353724361,0.0,0.0007015082427218519,0.0,0.0009149130832570906,0.0,0.0,0
抱抱,0,0.00023029866858582224,0.0,0.0,0.001606425702811245,0.0,0.0,0.007936507936507936,0
找,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
比较,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
阅读,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
坏,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
LAY,0,7.196833393306946e-05,0.0,0.003858295334970186,0.0,0.0027447392497712718,0.0,0.0,0
运动,0,0.00025908600215905,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
天宇,0,8.636200071968334e-05,0.0006303183107469272,0.0,0.008835341365461847,0.0,0.0,0.0,0
羊毛,0,0.00011514933429291112,0.0012606366214938543,0.0,0.005622489959839358,0.0,0.0,0.0,0
哭,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
电影节,0,7.196833393306946e-05,0.0034667507091080997,0.0,0.0024096385542168677,0.0,0.0,0.0,0
出来,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
广告,0,0.0002446923353724361,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
关于,0,0.00025908600215905,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
哈,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
山,0,0.00020151133501259446,0.0012606366214938543,0.0,0.0008032128514056225,0.0,0.0,0.0,0
直接,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
50,0,0.00025908600215905,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
童星,0,4.318100035984167e-05,0.0003151591553734636,0.00035075412136092597,0.00321285140562249,0.009149130832570906,0.0,0.0,0
那个,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
该,0,0.0002734796689456639,0.0,0.0,0.0,0.0,0.0,0.0,0
综艺,0,0.00021590500179920834,0.0003151591553734636,0.001052262364082778,0.0,0.0,0.0,0.0,0
成,0,0.0002446923353724361,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
赞,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
百万,0,0.00021590500179920834,0.0003151591553734636,0.0007015082427218519,0.0,0.0,0.0,0.0,0
打,0,0.00023029866858582224,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
刷,0,0.0002446923353724361,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
记录,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
晚上,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
微,0,0.00020151133501259446,0.0,0.00035075412136092597,0.0008032128514056225,0.0018298261665141812,0.0,0.0,0
cry,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
梦想,0,0.0002446923353724361,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
鲜花,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
超,0,0.0002446923353724361,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
地方,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
头条,0,0.00020151133501259446,0.0006303183107469272,0.0007015082427218519,0.0,0.0,0.0,0.0,0
内,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
加,0,0.0002446923353724361,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
国家,0,0.0001727240014393667,0.0006303183107469272,0.0007015082427218519,0.001606425702811245,0.0,0.0,0.0,0
z,0,4.318100035984167e-05,0.0018909549322407816,0.0,0.007228915662650603,0.0,0.0,0.0,0
突然,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
指数,0,0.0002446923353724361,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
这是,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
死,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
童行,0,0.00021590500179920834,0.0003151591553734636,0.0,0.001606425702811245,0.0,0.0,0.0,0
网,0,0.00010075566750629723,0.0034667507091080997,0.0,0.0,0.0,0.0,0.0,0
全新,0,0.0001727240014393667,0.0012606366214938543,0.0,0.0008032128514056225,0.0009149130832570906,0.0,0.0,0
变,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
已,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
路过,0,0.00020151133501259446,0.0009454774661203908,0.0,0.0008032128514056225,0.0,0.0,0.0,0
妈妈,0,0.0001439366678661389,0.0009454774661203908,0.0007015082427218519,0.0008032128514056225,0.0018298261665141812,0.0,0.0,0
上海,0,8.636200071968334e-05,0.0006303183107469272,0.00350754121360926,0.0,0.0,0.0,0.0,0
仓,0,0.00010075566750629723,0.0012606366214938543,0.0,0.005622489959839358,0.0,0.0,0.0,0
使,0,0.00025908600215905,0.0,0.0,0.0,0.0,0.0,0.0,0
啪,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
赢,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
则,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
问题,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
果然,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
照片,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
以及,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
北京,0,8.636200071968334e-05,0.0009454774661203908,0.002455278849526482,0.0,0.0,0.004016064257028112,0.0,0
人生,0,0.00023029866858582224,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
写,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
昨天,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
超级,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
不行,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
鼓掌,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
哪里,0,0.00018711766822598056,0.0003151591553734636,0.0,0.0024096385542168677,0.0,0.0,0.0,0
车,0,0.00015833033465275279,0.0,0.0014030164854437039,0.0008032128514056225,0.0,0.004016064257028112,0.0,0
看着,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
发生,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
正式,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
抽到,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
未来,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
问,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
存在,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
睡,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
虽然,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
王源,0,0.0001439366678661389,0.0006303183107469272,0.0007015082427218519,0.0,0.0027447392497712718,0.0,0.0,0
%,0,0.00020151133501259446,0.0009454774661203908,0.0,0.0,0.0,0.0,0.0,0
环境,0,0.00020151133501259446,0.0009454774661203908,0.0,0.0,0.0,0.0,0.0,0
重新,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
快乐,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
历史,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
洗净,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
心情,0,0.0002446923353724361,0.0,0.0,0.0,0.0,0.0,0.0,0
您,0,0.00023029866858582224,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
注意,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
快来,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
人气,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
赶紧,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
终于,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
有毒,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
APP,0,0.00018711766822598056,0.0003151591553734636,0.0,0.001606425702811245,0.0,0.0,0.0,0
山海,0,0.00010075566750629723,0.0009454774661203908,0.0,0.0024096385542168677,0.0,0.0,0.023809523809523808,0
两个,0,0.00021590500179920834,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
约,0,0.00021590500179920834,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
获得,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
请,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
拍摄,0,0.00020151133501259446,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
TFBOYS,0,0.00010075566750629723,0.0018909549322407816,0.0,0.001606425702811245,0.0009149130832570906,0.0,0.0,0
继续,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
有人,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
起,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
SUV,0,0.00010075566750629723,0.001575795776867318,0.001052262364082778,0.0008032128514056225,0.0,0.0,0.0,0
来看,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
绝对,0,0.00021590500179920834,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
神录,0,0.00018711766822598056,0.0006303183107469272,0.0,0.0008032128514056225,0.0,0.0,0.0,0
结果,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
土豪,0,0.00015833033465275279,0.0006303183107469272,0.0,0.0,0.0018298261665141812,0.0,0.007936507936507936,0
区,0,7.196833393306946e-05,0.0018909549322407816,0.0,0.004016064257028112,0.0,0.0,0.0,0
升级,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
找到,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
卡,0,0.00015833033465275279,0.0012606366214938543,0.0,0.0008032128514056225,0.0,0.0,0.0,0
转发,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
值得,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
无,0,0.00018711766822598056,0.0,0.0,0.001606425702811245,0.0,0.004016064257028112,0.0,0
每个,0,0.00020151133501259446,0.0,0.00035075412136092597,0.0,0.0,0.004016064257028112,0.0,0
向,0,0.00020151133501259446,0.0,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.0,0
适合,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
美,0,0.00020151133501259446,0.0,0.00035075412136092597,0.0,0.0,0.004016064257028112,0.0,0
100,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
效果,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
晴明,0,7.196833393306946e-05,0.0,0.00035075412136092597,0.0,0.008234217749313814,0.004016064257028112,0.0,0
美女,0,0.00018711766822598056,0.0003151591553734636,0.0,0.001606425702811245,0.0,0.0,0.0,0
公司,0,0.00020151133501259446,0.0,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.0,0
食物,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
工作,0,0.00021590500179920834,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
英国,0,7.196833393306946e-05,0.0,0.00350754121360926,0.0,0.0009149130832570906,0.0,0.0,0
一级,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
真,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
开,0,0.00021590500179920834,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
任何,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
总是,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
一点,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
;,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
健康,0,0.00020151133501259446,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
冲榜,0,0.00023029866858582224,0.0,0.0,0.0,0.0,0.0,0.0,0
上市,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
好玩,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
小时,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
M,0,4.318100035984167e-05,0.0,0.0,0.00963855421686747,0.0,0.0,0.0,0
背景,0,0.00018711766822598056,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
错过,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
身边,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
肯定,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
排行榜,0,0.00018711766822598056,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
心中,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
煮,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
通过,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
以为,0,0.00020151133501259446,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
身体,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
如此,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
拿,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
新车,0,0.00020151133501259446,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
一般,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
失去,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
确实,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
有趣,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
任性,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
好像,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
名,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
泪流满面,0,0.00021590500179920834,0.0,0.0,0.0,0.0,0.0,0.0,0
香菇,0,0.0001727240014393667,0.0003151591553734636,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.0,0
